complaint_id,language,region,complaint_text,translated_text_en,category,sentiment,urgency,order_id,amount_inr,channel,reply
CMP00533,English,Pune,"There is an unauthorized transaction of ₹15,400 on my credit card from your website which I did not make. I have already blocked my card but I need you to cancel this order and refund the amount immediately. This looks like a security breach on your portal. Please provide the IP address used for this.","There is an unauthorized transaction of ₹15,400 on my credit card from your website which I did not make. I have already blocked my card but I need you to cancel this order and refund the amount immediately. This looks like a security breach on your portal. Please provide the IP address used for this.",fraud_issue,critical,high,ORD0028,15400,Email,We have cancelled the order and initiated a refund. Our security team is investigating the source.
CMP00534,English,Gurgaon,The app keeps crashing every time I try to add items to the cart during the flash sale. I lost the opportunity to buy the laptop at 50% discount because of your technical glitches. This is so unfair to genuine buyers. Your servers are clearly not capable of handling traffic.,The app keeps crashing every time I try to add items to the cart during the flash sale. I lost the opportunity to buy the laptop at 50% discount because of your technical glitches. This is so unfair to genuine buyers. Your servers are clearly not capable of handling traffic.,tech_issue,frustrated,medium,N/A,0,Twitter,We apologize for the technical glitch during the sale. We have shared your feedback with the tech team.
CMP00535,Hindi,Varanasi,मुझे रिटर्न किए हुए 10 दिन हो गए हैं लेकिन अभी तक रिफंड नहीं मिला। ऐप में लिखा है कि रिफंड प्रोसेस हो गया है पर मेरे बैंक में कुछ नहीं आया। मेरा पैसा कहाँ अटका हुआ है? मुझे तुरंत जवाब चाहिए वरना मैं कंज्यूमर कोर्ट जाऊँगा।,It has been 10 days since I returned the item but I haven't received the refund yet. The app says refund processed but nothing has come to my bank. Where is my money stuck? I want an immediate answer or I will go to consumer court.,refund_issue,angry,high,ORD3382,3200,Call,आपका रिफंड बैंक एंड पर अटका है। हमने बैंक को रिमाइंडर भेज दिया है।
CMP00536,Hinglish,Ludhiana,Promo code DIWALI50 apply nahi ho raha hai mere order pe jabki main eligibility criteria meet karta hoon. Har baar error message aa jata hai ki 'Not applicable for this user'. Agar discount nahi dena toh jhoothe promises kyun karte ho? Mera time waste mat karo.,"The promo code DIWALI50 is not applying to my order even though I meet the eligibility criteria. Every time an error message says 'Not applicable for this user'. If you don't want to give a discount, why make false promises? Don't waste my time.",promotional_issue,annoyed,low,ORD7120,4500,Chat,We checked the code; it was valid for a limited number of users. Here is a personal code for you instead.
CMP00537,English,Noida,"The delivery address was correctly updated in my profile, yet the driver went to my old address in another sector. He refused to come to the new location and marked the delivery as 'failed'. I have been waiting for this medicine for my mother all day. This is a life-critical delivery and your logistics is a mess.","The delivery address was correctly updated in my profile, yet the driver went to my old address in another sector. He refused to come to the new location and marked the delivery as 'failed'. I have been waiting for this medicine for my mother all day. This is a life-critical delivery and your logistics is a mess.",delivery_issue,critical,high,ORD9912,850,WhatsApp,We are extremely sorry. We are re-routing the rider to your correct address immediately.
CMP00538,Hindi,Ranchi,आज सुबह सब्जी आर्डर की थी और पैसे दो बार कट गए ऐप एरर की वजह से। एक पेमेंट फेल दिखा रहा था पर बैंक से मैसेज आ गया। कृपया मेरा एक्स्ट्रा पैसा वापस करें। गरीब आदमी के लिए 800 रुपये बहुत बड़ी बात होती है सर।,"I ordered vegetables this morning and the money was deducted twice due to an app error. One payment showed failed but I got a message from the bank. Please return my extra money. For a poor man, 800 rupees is a big deal, sir.",payment_issue,sad,medium,ORD4551,800,App,अतिरिक्त भुगतान 3 दिनों के भीतर आपके बैंक खाते में वापस आ जाएगा।
CMP00539,English,Kochi,"I submitted a warranty claim for my blender last week and it was rejected saying 'Physical Damage'. There is not a single scratch on the machine, it just stopped working internally. Your service center at MG Road is lying to avoid free repairs. I will take this to social media if you don't honor the warranty.","I submitted a warranty claim for my blender last week and it was rejected saying 'Physical Damage'. There is not a single scratch on the machine, it just stopped working internally. Your service center at MG Road is lying to avoid free repairs. I will take this to social media if you don't honor the warranty.",warranty_issue,angry,medium,ORD6610,3800,Email,We are re-evaluating your claim. Please share photos of the product for a second opinion.
CMP00540,Hinglish,Surat,"Box toh receive hua par usmein sirf 3 items the jabki maine 5 order kiye the. Missing items ka bill mein toh naam hai par physical delivery nahi hui. Pura packet seal tha toh delivery boy ki galti nahi lagti, aapke warehouse se hi miss hua hai.","I received the box but it only had 3 items while I ordered 5. The missing items are mentioned in the bill but physical delivery didn't happen. The whole packet was sealed so it doesn't seem to be the delivery boy's fault, it was missed from your warehouse.",missing_item,negative,medium,ORD3391,1550,Chat,"We are checking our CCTV footage. If found missing, we will ship the remaining items today."
CMP00541,English,Bangalore,"I received my order today, but the package was empty. I paid ₹2500 for a pair of headphones and all I got was an empty box with some bubble wrap. I need an immediate investigation and my money back.","I received my order today, but the package was empty. I paid ₹2500 for a pair of headphones and all I got was an empty box with some bubble wrap. I need an immediate investigation and my money back.",refund_issue,negative,high,ORD90112,2500,App,We are sorry for this experience. We have initiated an internal investigation with the logistics partner.
CMP00542,Hindi,Delhi,"मेरा बिजली का बिल ऐप से भरा था, पर अभी तक रसीद नहीं मिली। बैंक से पैसे कट चुके हैं लेकिन बिजली विभाग वाले बोल रहे हैं कि पेमेंट नहीं हुआ। मुझे बहुत टेंशन हो रही है क्योंकि ड्यू डेट कल ही है।","I paid my electricity bill through the app, but haven't received the receipt yet. Money is deducted from the bank but the electricity department says payment is not done. I am very stressed as the due date is tomorrow.",payment_issue,negative,high,BILL4432,3200,Web,"परेशान न हों, आपका पेमेंट अपडेट होने में 24 घंटे लग सकते हैं।"
CMP00543,Hinglish,Mumbai,"Mera ₹2000 ka UPI transaction fail ho gaya, lekin bank se paise kat gaye. Merchant keh raha hai unko paise nahi mile. Please check karke refund kariye urgent basis par.","My ₹2000 UPI transaction failed, but money was deducted from the bank. The merchant says they haven't received the money. Please check and refund on an urgent basis.",payment_issue,negative,high,TXN9982,2000,WhatsApp,"Don't worry, if the amount is deducted it will be refunded within 3-5 business days."
CMP00544,English,Hyderabad,The laptop I bought from your portal is constantly overheating. It has only been 10 days since the purchase and it is already unusable. I want a replacement or a technician visit at the earliest.,The laptop I bought from your portal is constantly overheating. It has only been 10 days since the purchase and it is already unusable. I want a replacement or a technician visit at the earliest.,product_quality,negative,high,ORD77621,45000,App,We have scheduled a technician visit for tomorrow between 10 AM to 2 PM.
CMP00545,Hindi,Jaipur,मैंने एक साड़ी आर्डर की थी पर जो कलर दिखाया गया था वो बिल्कुल अलग है। ये बहुत ही घटिया क्वालिटी का कपड़ा है। मुझे ये सामान वापस करना है और पैसे वापस चाहिए।,I ordered a saree but the color shown was completely different. This is very poor quality fabric. I want to return this item and get my money back.,product_quality,negative,medium,ORD0092,2200,WhatsApp,हमे खेद है। आप ऐप के माध्यम से रिटर्न रिक्वेस्ट डाल सकते हैं।
CMP00546,Hinglish,Pune,Bhai mera Amazon Prime subscription cancel kiya tha par phir bhi ₹1499 cut gaye. Ye toh fraud hai bina bataye paise nikal lena. Please refund kariye mera paisa jaldi.,"Brother, I cancelled my Amazon Prime subscription but ₹1499 was still deducted. This is fraud to take money without informing. Please refund my money quickly.",refund_issue,negative,high,SUB9901,1499,Web,We will check your cancellation logs and process the refund if applicable.
CMP00547,English,Chennai,The food delivered by your executive was completely spilled inside the bag. Even the taste was stale and it smelled foul. This is the third time I am facing hygiene issues with your service.,The food delivered by your executive was completely spilled inside the bag. Even the taste was stale and it smelled foul. This is the third time I am facing hygiene issues with your service.,delivery_issue,negative,high,ORD2210,850,App,We sincerely apologize. We have issued a full refund to your wallet as a gesture of goodwill.
CMP00548,Hindi,Lucknow,मेरा ऑर्डर अभी तक 'शिप्ड' दिखा रहा है जबकि डिलीवरी की तारीख कल की थी। लखनऊ में हमारे यहाँ कोई भी कॉल रिसीव नहीं कर रहा। मुझे ये पैकेट आज ही चाहिए।,My order is still showing 'Shipped' whereas the delivery date was yesterday. No one is receiving calls here in Lucknow. I need this packet today itself.,delivery_issue,negative,medium,ORD8821,1500,Call,देरी के लिए माफ़ी चाहते हैं। आपका आर्डर आज शाम तक पहुँच जाएगा।
CMP00549,Hinglish,Ahmedabad,App par login nahi ho raha hai OTP nahi aa raha phone par. Maine 5 baar try kiya par session expire dikha deta hai. Kaafi frustrating experience hai ye mere liye.,"Not able to login on the app, OTP is not coming on the phone. I tried 5 times but it shows session expired. This is a very frustrating experience for me.",technical_issue,negative,medium,NA,0,App,Please update your app to the latest version and try again after clearing cache.
CMP00550,English,Kolkata,I booked a flight from Kolkata to Delhi but the payment was stuck and no ticket was issued. Now the prices have increased by ₹2000 and my money is still blocked. This is purely your system's fault.,I booked a flight from Kolkata to Delhi but the payment was stuck and no ticket was issued. Now the prices have increased by ₹2000 and my money is still blocked. This is purely your system's fault.,payment_issue,negative,high,FLT0092,8500,Web,We regret the failure. Your refund is processed and will reflect in 2 days.
CMP00551,Hindi,Bhopal,मेरे क्रेडिट कार्ड पर कुछ अनजान ट्रांसेक्शन हुए हैं जो मैंने नहीं किए। मैंने कार्ड ब्लॉक करने के लिए कॉल किया पर वेटिंग टाइम बहुत ज़्यादा है। तुरंत मेरी मदद कीजिये।,There are some unknown transactions on my credit card that I did not do. I called to block the card but the waiting time is very high. Help me immediately.,payment_issue,negative,high,NA,12500,Call,हमने आपका कार्ड ब्लॉक कर दिया है। हम इन ट्रांसेक्शन की जांच करेंगे।
CMP00552,Hinglish,Gurgaon,"Grocery order mein milk aur bread missing hai, par bill poora charge kiya. Delivery partner ne kaha ki customer care se baat karo. Ab main chai kaise banau subah subah?","Milk and bread are missing from the grocery order, but full bill was charged. The delivery partner said to talk to customer care. Now how do I make tea early in the morning?",delivery_issue,negative,medium,ORD5544,350,App,We have added the amount for missing items back to your account credits.
CMP00553,English,Noida,The AC technician arrived 4 hours late and did a very messy job. He left water leaking all over my wooden flooring which is now damaged. I expect compensation for the repair of my floor.,The AC technician arrived 4 hours late and did a very messy job. He left water leaking all over my wooden flooring which is now damaged. I expect compensation for the repair of my floor.,customer_service_issue,negative,high,SERV112,2000,Web,We are extremely sorry. A senior supervisor will visit you to assess the damage.
CMP00554,Hindi,Patna,ऑनलाइन क्लास के लिए मैंने सब्सक्रिप्शन लिया था पर वीडियो लोड नहीं हो रहे। मेरा इंटरनेट ठीक चल रहा है पर आपकी ऐप में दिक्कत है। बच्चों की पढ़ाई का नुकसान हो रहा है।,I took a subscription for online classes but videos are not loading. My internet is working fine but there is a problem in your app. Children's studies are being hampered.,technical_issue,negative,high,SUB887,4500,App,तकनीकी समस्या के लिए खेद है। हमारी टीम ऐप फिक्स करने पर काम कर रही है।
CMP00555,Hinglish,Indore,"Mera refund status 'Success' dikha raha hai par bank account mein balance nahi aaya. Maine statement check kar liya hai, wahan koi entry nahi hai. Kya chal raha hai ye?","My refund status shows 'Success' but balance has not come in the bank account. I have checked the statement, there is no entry there. What is going on?",refund_issue,negative,medium,REF3321,999,WhatsApp,Refunds can take up to 7 working days to reflect in your statement. Please wait.
CMP00556,English,Surat,I received a used and dirty t-shirt instead of a new one. The tags were missing and it even smelled of perfume. I am shocked at how your quality check department missed this.,I received a used and dirty t-shirt instead of a new one. The tags were missing and it even smelled of perfume. I am shocked at how your quality check department missed this.,product_quality,negative,medium,ORD11123,799,App,We apologize for this oversight. We are picking up the item today and sending a fresh one.
CMP00557,Hindi,Varanasi,होटल की बुकिंग करते समय ₹500 का डिस्काउंट कूपन लगाया था पर फाइनल पेमेंट में वो नहीं घटा। मुझे एक्स्ट्रा पैसे देने पड़े। कृपया मेरे कूपन के पैसे वापस दें।,I applied a ₹500 discount coupon while booking the hotel but it wasn't deducted in final payment. I had to pay extra. Please refund my coupon money.,payment_issue,negative,low,HTL443,3500,Web,माफ़ी चाहते हैं। ₹500 आपके वॉलेट में वापस क्रेडिट कर दिए गए हैं।
CMP00558,English,Chandigarh,Someone is trying to access my account from a different location. I received multiple login notifications from Russia. I need to secure my account immediately before any theft happens.,Someone is trying to access my account from a different location. I received multiple login notifications from Russia. I need to secure my account immediately before any theft happens.,technical_issue,negative,high,NA,0,App,Your account has been temporarily frozen for security. Please reset your password.
CMP00559,Hinglish,Kochi,Airtel fiber ka connection subah se down hai. Customer care bol rahe hain ki wire cut gaya hai par koi repair karne nahi aaya. Work from home mein bahut dikkat ho rahi hai.,Airtel fiber connection is down since morning. Customer care says wire is cut but no one came to repair. Facing a lot of trouble in work from home.,technical_issue,negative,high,CON8876,1000,Call,Our field engineers are on-site and the issue will be resolved by 6 PM today.
CMP00560,English,Bhubaneswar,The washing machine I ordered has a large dent on the side and the drum is making a loud noise. I want a refund instead of a replacement as I no longer trust this brand.,The washing machine I ordered has a large dent on the side and the drum is making a loud noise. I want a refund instead of a replacement as I no longer trust this brand.,product_quality,negative,high,ORD00921,28000,WhatsApp,We understand. Your return and full refund request has been approved.
CMP00561,English,Bengaluru,"I have been waiting for my laptop delivery for over five days now, despite paying for express shipping. The tracking page shows it is stuck at the warehouse in Nelamangala. Please resolve this immediately as my work is getting hampered.","I have been waiting for my laptop delivery for over five days now, despite paying for express shipping. The tracking page shows it is stuck at the warehouse in Nelamangala. Please resolve this immediately as my work is getting hampered.",Logistics,negative,high,ORD-88219,54000,Website,We sincerely apologize for the delay. We have escalated this to our logistics head for priority delivery.
CMP00562,Hinglish,Mumbai,"Yaar maine 500 ka recharge kiya tha PhonePe se par abhi tak balance nahi aaya. Bank account se paise deduct ho gaye hain but app pe transaction fail dikha raha hai. Support team bilkul help nahi kar rahi hai, bahut gussa aa raha hai.","Friend, I did a 500 rupee recharge via PhonePe but the balance hasn't arrived yet. Money has been deducted from the bank account but it shows transaction failed on the app. Support team is not helping at all, I am very angry.",Payment,negative,high,TXN-55410,500,App,We are sorry. Your transaction is in a pending state and will be cleared or refunded within 48 hours.
CMP00563,Hindi,Lucknow,"नमस्ते, मैंने पिछले हफ्ते एक सूट मंगवाया था लेकिन मुझे गलत साइज भेज दिया गया है। रिटर्न रिक्वेस्ट डालने के बाद भी कोई पिकअप के लिए नहीं आया। कृपया जल्दी से इसे वापस लेकर मेरे पैसे लौटा दें क्योंकि मुझे शादी में जाना है।","Hello, I ordered a suit last week but the wrong size was sent to me. Even after placing a return request, no one came for pickup. Please take it back quickly and return my money because I have to go to a wedding.",Returns,negative,medium,ORD-11234,2200,Email,"असुविधा के लिए क्षमा करें। हमने आपके क्षेत्र के लिए पिकअप दोबारा शेड्यूल कर दिया है, कल एजेंट आ जाएगा।"
CMP00564,English,Chennai,"My recent refund for order ORD-4451 has not been credited to my bank account yet. It has been over 10 working days since the item was picked up by your executive. Every time I call, the agent tells me to wait another 48 hours which is unacceptable.","My recent refund for order ORD-4451 has not been credited to my bank account yet. It has been over 10 working days since the item was picked up by your executive. Every time I call, the agent tells me to wait another 48 hours which is unacceptable.",Refund,negative,high,ORD-4451,1200,Phone,We are looking into the delay with your bank. The refund should reflect in your account by tomorrow evening.
CMP00565,Hindi,Patna,जो जूते मैंने खरीदे थे उनका सोल पहले ही दिन निकल गया। यह बिल्कुल घटिया क्वालिटी का सामान है और मुझे यकीन नहीं हो रहा कि आपने ऐसा उत्पाद भेजा। मैंने इतने पैसे खर्च किए और मुझे ऐसा कबाड़ मिला। मुझे नया पीस चाहिए या पूरा रिफंड।,The sole of the shoes I bought came off on the very first day. This is absolutely low-quality stuff and I can't believe you sent such a product. I spent so much money and I got such junk. I want a new piece or a full refund.,Quality,negative,high,ORD-90081,4500,Chat,हमें बहुत दुख है कि आपको ऐसा अनुभव हुआ। कृपया उत्पाद की तस्वीर साझा करें ताकि हम रिप्लेसमेंट भेज सकें।
CMP00566,Hinglish,Delhi,Delivery boy ne mera order kisi aur ko de diya hai shayad. App pe delivered dikha raha hai but mere ghar pe koi nahi aaya. Call kiya to delivery boy phone nahi utha raha hai aur switch off kar diya. Mere paise wapas chahiye mujhe abhi.,"The delivery boy has probably given my order to someone else. It shows delivered on the app but no one came to my house. When I called, the delivery boy didn't pick up and then switched it off. I want my money back now.",Logistics,negative,high,ORD-55621,650,App,We apologize for the confusion. We are checking the GPS location of the rider and will refund you if the delivery failed.
CMP00567,English,Hyderabad,I am trying to cancel my premium membership for the last three days but the cancel button is not working on the portal. I have already been charged for this month without my consent. This is a very unethical practice to retain customers. Please refund the amount.,I am trying to cancel my premium membership for the last three days but the cancel button is not working on the portal. I have already been charged for this month without my consent. This is a very unethical practice to retain customers. Please refund the amount.,Subscription,negative,medium,SUB-8871,999,Website,We regret the technical glitch. Your subscription has been cancelled and the refund process has been initiated.
CMP00568,Hinglish,Pune,Gpay pe payment successful dikha raha hai but merchant bol raha hai paise nahi mile. Mere account se 5000 cut gaye hain aur mera bill pay nahi hua. Dusri baar try kiya to phir se fail ho gaya. Help kijiye fast please urgent hai.,"Payment is showing successful on Gpay but the merchant says he didn't receive the money. 5000 have been deducted from my account and my bill isn't paid. When I tried a second time, it failed again. Please help quickly, it's urgent.",Payment,negative,high,TXN-22341,5000,App,"Don't worry, if the merchant hasn't received it, the money will be auto-credited to your bank within 5-7 business days."
CMP00569,Hindi,Indore,मेरा नया एयर कंडीशनर कल इंस्टॉल होना था लेकिन अभी तक कोई टेक्नीशियन नहीं आया। इंदौर की इस गर्मी में बिना AC के रहना मुश्किल हो रहा है। आप लोग कॉल भी नहीं उठा रहे हैं। बहुत ही खराब सर्विस है आपकी।,My new air conditioner was supposed to be installed yesterday but no technician has arrived yet. It is difficult to live without AC in this Indore heat. You people are not even picking up the calls. Your service is very poor.,Installation,negative,high,ORD-44332,38000,Phone,"असुविधा के लिए माफी चाहते हैं। हमने टेक्नीशियन को तुरंत आपके पते पर भेज दिया है, वे 1 घंटे में पहुँच जाएंगे।"
CMP00570,English,Kolkata,"I received the medicine parcel today but half of the strips are missing from the box. I paid for 10 strips of heart medication but only 5 were inside. This is a critical life-saving medicine, how can you be so careless? I need the remaining strips delivered by tonight.","I received the medicine parcel today but half of the strips are missing from the box. I paid for 10 strips of heart medication but only 5 were inside. This is a critical life-saving medicine, how can you be so careless? I need the remaining strips delivered by tonight.",Pharma,negative,high,ORD-66712,1450,Chat,This is a serious oversight. We are dispatching the missing strips via express delivery right now at no extra cost.
CMP00571,Hinglish,Ahmedabad,"App login hi nahi ho raha hai, baar baar network error aa raha hai. Mera internet perfectly kaam kar raha hai baaki apps pe but aapka app screen freeze ho jati hai. Order track karna hai mujhe par login nahi ho raha. Please fix this bug immediately.","The app is not logging in at all, it's showing network error repeatedly. My internet is working perfectly on other apps but your app screen freezes. I need to track my order but can't login. Please fix this bug immediately.",Technical,negative,medium,CMP-9901,0,App,We are aware of a temporary server issue in your region. Please clear your app cache or try again in 15 minutes.
CMP00572,Hindi,Jaipur,मैंने शॉपिंग कार्ट में कूपन कोड 'WELCOME50' लगाया था लेकिन बिल में कोई डिस्काउंट नहीं मिला। पेमेंट पेज पर एरर आ गया और अब कूपन एक्सपायर्ड दिखा रहा है। मुझे मेरा जायज डिस्काउंट चाहिए वरना मैं ऑर्डर कैंसिल कर दूँगी।,I applied the coupon code 'WELCOME50' in the shopping cart but did not get any discount in the bill. An error occurred on the payment page and now the coupon is showing as expired. I want my legitimate discount or I will cancel the order.,Promotions,negative,medium,ORD-33214,1800,Website,तकनीकी समस्या के लिए हमें खेद है। हमने आपके खाते में उसी मूल्य के रिवॉर्ड पॉइंट क्रेडिट कर दिए हैं।
CMP00573,English,Gurgaon,I received a suspicious call from someone claiming to be your customer executive asking for my OTP to process a refund. This is a major security concern for your platform. Please look into how my data was leaked to these scammers. I am very worried about my account safety.,I received a suspicious call from someone claiming to be your customer executive asking for my OTP to process a refund. This is a major security concern for your platform. Please look into how my data was leaked to these scammers. I am very worried about my account safety.,Security,negative,high,CMP-8822,0,Email,We take security very seriously. Please do not share OTPs; we are investigating this breach with our security team.
CMP00574,Hindi,Bhopal,मेरे दोस्त ने मुझे 1000 रुपये का गिफ्ट कार्ड भेजा था लेकिन वो काम नहीं कर रहा है। 'Invalid Code' का मैसेज आता है हर बार। मैंने कस्टमर केयर को ईमेल भी किया पर कोई जवाब नहीं मिला। मेरे पैसे बर्बाद हो गए।,My friend sent me a gift card for 1000 rupees but it's not working. An 'Invalid Code' message comes every time. I even emailed customer care but got no response. My money is wasted.,Gift Card,negative,medium,GC-77612,1000,Email,कृपया अपना गिफ्ट कार्ड कोड हमें मैसेज करें। हम इसे मैन्युअली चेक करके एक्टिवेट कर देंगे।
CMP00575,Hinglish,Chandigarh,Delivery boy ka behavior bahut hi badtameezi wala tha aaj. Usne gate pe parcel fek diya aur mujhse behes karne laga jab maine check karne ko bola. Aise logon ko kaam pe kyun rakhte ho aap log? I want strict action against him.,The delivery boy's behavior was very rude today. He threw the parcel at the gate and started arguing with me when I asked to check it. Why do you people keep such people for work? I want strict action against him.,Staff Behavior,negative,high,ORD-22109,500,Phone,We are extremely sorry for this incident. We have raised a formal complaint against the delivery partner for investigation.
CMP00576,English,Kochi,The Fossil watch I received today is definitely not an original product. The finish is very poor and it doesn't even have the warranty card inside the box. I am a regular customer and I did not expect a counterfeit product from your store. I want a refund.,The Fossil watch I received today is definitely not an original product. The finish is very poor and it doesn't even have the warranty card inside the box. I am a regular customer and I did not expect a counterfeit product from your store. I want a refund.,Counterfeit,negative,high,ORD-44910,8500,Website,We apologize. We have a zero-tolerance policy for fakes. We will pick up the item and issue a full refund after verification.
CMP00577,Hindi,Ranchi,आज सुबह ग्रोसरी की डिलीवरी मिली लेकिन उसमें आधा सामान गायब था। बिल में दूध और ब्रेड लिखा है पर बैग में वो नहीं थे। पैसे तो आपने पूरे काट लिए पर सामान पूरा नहीं भेजा। ये तो सरासर धोखाधड़ी है ग्राहकों के साथ।,Got grocery delivery this morning but half the items were missing. Milk and bread are written in the bill but they weren't in the bag. You deducted full money but didn't send full items. This is sheer fraud with customers.,Missing Items,negative,high,ORD-11922,850,App,असुविधा के लिए हमें बहुत खेद है। छूटे हुए सामान की राशि आपके वॉलेट में वापस कर दी गई है।
CMP00578,Hinglish,Surat,"Maine blue color ki shirt order ki thi but mujhe bright pink bhej di gayi hai. Return window abhi bhi close dikha raha hai system mein jabki mujhe aaj hi mili hai. Please meri request accept kijiye, mujhe ye shirt nahi chahiye.","I ordered a blue color shirt but a bright pink one has been sent to me. The return window is still showing closed in the system even though I received it today. Please accept my request, I don't want this shirt.",Returns,negative,medium,ORD-44123,1200,Chat,Sorry for the wrong item. We have manually opened the return window for you; please schedule the pickup now.
CMP00579,English,Noida,My internet connection has been down for the last 48 hours in Sector 62. I am working from home and this is causing a massive loss in productivity. Your technician promised to visit today morning but no one has shown up yet. Please fix this on priority.,My internet connection has been down for the last 48 hours in Sector 62. I am working from home and this is causing a massive loss in productivity. Your technician promised to visit today morning but no one has shown up yet. Please fix this on priority.,Technical,negative,high,NET-9912,1200,Phone,There is a fiber cut in your area. Our engineers are working on it and services will be restored by 6 PM today.
CMP00580,English,Nagpur,I checked my monthly credit card statement and there is a mysterious charge of 2500 INR from your platform. I have not made any such purchase in the last month nor did I receive any OTP. This seems like an unauthorized transaction and I need an explanation immediately.,I checked my monthly credit card statement and there is a mysterious charge of 2500 INR from your platform. I have not made any such purchase in the last month nor did I receive any OTP. This seems like an unauthorized transaction and I need an explanation immediately.,Fraud,negative,high,TXN-00912,2500,Email,We have flagged this transaction. Our fraud department will contact you within 24 hours to verify the details.
CMP00581,English,Bangalore,I ordered a laptop from your site but received a box of soaps. This is unacceptable and I demand an immediate refund. I've been calling customer care for hours with no response.,I ordered a laptop from your site but received a box of soaps. This is unacceptable and I demand an immediate refund. I've been calling customer care for hours with no response.,Refund,Negative,High,ORD49281,45000,App,We apologize for this experience. We have initiated a refund and are investigating the logistics partner.
CMP00582,English,Mumbai,The delivery executive was very rude and refused to come to the third floor. He threatened to cancel the order if I didn't come down. I am a senior citizen and this behavior is shocking.,The delivery executive was very rude and refused to come to the third floor. He threatened to cancel the order if I didn't come down. I am a senior citizen and this behavior is shocking.,Staff Behavior,Negative,Medium,ORD33012,1200,Phone,We are sorry to hear about this. We have raised a formal complaint against the delivery partner.
CMP00583,Hindi,Delhi,मैंने ₹५००० का यूपीआई पेमेंट किया था पर ट्रांजेक्शन फेल हो गया। पैसे मेरे बैंक अकाउंट से कट चुके हैं लेकिन आपके ऐप में अभी भी पेंडिंग दिखा रहा है। कृपया जल्द से जल्द मेरा पैसा वापस करें।,I made a UPI payment of ₹5000 but the transaction failed. The money has been deducted from my bank account but it is still showing pending in your app. Please refund my money as soon as possible.,Payment,Negative,High,TXN99210,5000,Chat,असुविधा के लिए खेद है। आपका रिफंड 3-5 कार्य दिवसों में मिल जाएगा।
CMP00584,Hinglish,Pune,"Bhai mera order abhi tak deliver nahi hua hai, teen din ho gaye. Status check karo toh 'Out for delivery' dikhata hai subah se. Please help kijiye urgent hai ghar mein function hai.","Brother, my order hasn't been delivered yet, it's been three days. When I check the status, it shows 'Out for delivery' since morning. Please help, it's urgent as there is a function at home.",Delivery,Neutral,High,ORD77219,2500,WhatsApp,Ham maafi chahte hain. Aapka order aaj shaam tak deliver ho jayega.
CMP00585,Hindi,Lucknow,मैंने जो साड़ी मंगवाई थी उसका रंग बिल्कुल अलग है। वेबसाइट पर वो लाल दिख रही थी पर मुझे काले रंग की साड़ी मिली है। ये बहुत बड़ी धोखाधड़ी है और मैं इसे वापस करना चाहती हूँ।,The saree I ordered is of a completely different color. It looked red on the website but I received a black one. This is a big fraud and I want to return it.,Product Quality,Negative,Medium,ORD11234,3200,App,"क्षमा करें, हमने आपकी वापसी की प्रक्रिया शुरू कर दी है। एजेंट कल साड़ी लेने आएगा।"
CMP00586,English,Hyderabad,The app keeps crashing whenever I try to apply the discount coupon. I have tried clearing the cache and reinstalling but nothing works. Please fix this bug immediately as the sale ends tonight.,The app keeps crashing whenever I try to apply the discount coupon. I have tried clearing the cache and reinstalling but nothing works. Please fix this bug immediately as the sale ends tonight.,Technical Issue,Negative,Medium,ORD00000,0,Email,We are working on a fix for this technical glitch. Please try using our website in the meantime.
CMP00587,Hinglish,Kolkata,Customer support pe koi call utha nahi raha hai 30 mins se. Mera refund kab aayega uska koi update nahi mila. Bohot hi bekar service hai aap logo ki.,No one is picking up the call at customer support for 30 mins. I haven't received any update on when my refund will come. Your service is very bad.,Customer Service,Negative,High,ORD99821,1500,Phone,Hum maafi chahte hain. Aapka refund process ho chuka hai aur 2 din mein aa jayega.
CMP00588,Hindi,Ahmedabad,क्या मुझे बता सकते हैं कि मेरा पार्सल कहाँ है? ट्रैकिंग लिंक काम नहीं कर रहा है। मुझे डर है कि कहीं मेरा पार्सल खो तो नहीं गया।,Can you tell me where my parcel is? The tracking link is not working. I am afraid my parcel might be lost.,Delivery,Neutral,Medium,ORD66123,890,Web,"चिंता न करें, आपका पार्सल रास्ते में है। नया ट्रैकिंग लिंक आपको एसएमएस कर दिया गया है।"
CMP00589,English,Chennai,I received a damaged smartphone screen today. The box was already tampered with when the courier handed it over. I want a replacement or my full money back within 24 hours.,I received a damaged smartphone screen today. The box was already tampered with when the courier handed it over. I want a replacement or my full money back within 24 hours.,Damaged Product,Negative,High,ORD88761,18500,App,We are sorry for the damage. A replacement order has been created and will reach you soon.
CMP00590,Hinglish,Indore,Mera payment double cut gaya hai ek hi order ke liye. Bank message mein do baar 1200 debit dikha raha hai. Please ek amount refund kar dijiye jaldi se.,My payment has been deducted twice for the same order. The bank message shows 1200 debited twice. Please refund one amount quickly.,Payment,Negative,High,TXN44552,1200,Chat,"Don't worry, extra amount 48 hours mein aapke account mein waapas aa jayega."
CMP00591,English,Jaipur,"The quality of the shoes is very poor, the sole came off within two days of use. I didn't expect such low-quality products from a reputed brand like yours. I need a solution right now.","The quality of the shoes is very poor, the sole came off within two days of use. I didn't expect such low-quality products from a reputed brand like yours. I need a solution right now.",Product Quality,Negative,Medium,ORD55612,2100,Email,We regret the inconvenience. Please initiate a return through the app for a full refund.
